created_at,id,full_text,retweet_count,favorite_count,user_id,user_name,user_screen_name,user_description,user_location,user_created_at,lat,long,neg,neu,pos,sentiment
2019-05-18 13:24:34,1129739555006013441,"@DanCrenshawTX @SebGorka We just had the same B.S. from our election in Australia from the left. We didn't fall for it. Here's former PM speaking on the tactic. Great win for the right tonight here.
https://t.co/NIJOoJhxiU",0.0,0.0,2708440904.0,Suzi,healthysuzi,"Love, Health, Harmony, Happiness and Freedom.",Australia,2014-08-05 05:42:57,-25.274398,133.775136,0.15774152,0.41747805,0.42478046,0.26703894
2019-05-15 12:02:40,1128631781249339392,@10NewsFirst #auspol how about open the case of alleged rapist Bill Shorten... now 8 new witnesses have come forward... https://t.co/6lUkqwOyou,0.0,2.0,2761633483.0,Jackie Moss ☔️,OZMovies,"Politics, film. Anti socialism /ALP/Greens/Lefties. Aviator. Actor. Model. Investor.","Bondi Beach, Sydney",2014-08-24 06:27:40,-33.8914755,151.2766845,0.5045453,0.47434095,0.021113848,-0.48343143
2019-05-18 13:16:31,1129737531870908417,Finally Bill Shorten has helped us NOT change another prime minister in Australia! Can't say the same about the Labor leadership though 😜😂 #auspol,0.0,1.0,1.1169243607096852e+18,Senator Papahatzhiharalambrous,taki_n_thepis_s,"#MakeAustraliaGrouseAgain and Vote 1 RAW! Senator Taki (n) Thepis (s) Papahatziharalambrous 🏴 Upper Bogan House, Australia. Liberté. Egalité. and Frothiés 🇦🇺","Melbourne, Victoria",2019-04-13 04:41:33,-37.8136276,144.9630576,0.041971162,0.20675811,0.7512708,0.7092996
2019-05-16 10:32:59,1128971600215388161,"@c_a_s_andersen I hope that victory happens, and I’m saddened Bob won’t be here for one last - and important - election. Perhaps the most important since Bob won. #auspol #ausvotes19 #ausvotes2019",0.0,1.0,1.1056211064870584e+18,💧Mike Funnell,FunnellMike,"Recovering systems programmer and SE, now payments specialist. Social media nupty.","Cheltenham, Sydney",2019-03-13 00:06:28,-33.75839,151.07569,0.27690697,0.3706784,0.35241464,0.07550767
2019-05-19 11:06:00,1130067072636080128,Jacqui Lambie resurrects political career as Clive Palmer tanks: https://t.co/3s1gsSpCsY #auspol #australiapm,0.0,0.0,1706358680.0,PM of Australia News,AustraliaPM,News on and about the PM of Australia.  This is a news site not an official Government handle. To follow the current Australian PM follow: @thepmo,Australia,2013-08-28 04:53:05,-25.274398,133.775136,0.11565659,0.8485218,0.035821512,-0.07983508
2019-05-18 11:49:17,1129715576291545088,Thank goodness! Scott Morrison wins the election! #AUSVote19 #auspol,0.0,1.0,1.1113949902429798e+18,†🇦🇺† Good God Pod †🇦🇺†,GoodGodPod1,"A Husband and Dad who loves Jesus.

Seeking to spread God's truth and light through the podcast medium. Praise our Lord and Saviour!!

No DM's please","Victoria, Australia",2019-03-28 22:29:49,-37.4713077,144.7851531,0.0054900832,0.041664407,0.9528455,0.94735545
2019-05-18 14:18:36,1129753154139107332,“Things will have to fundamentally change in the labor party” - @samdastyari #10YourVote #AusPol,0.0,1.0,14558910.0,Scotty McDonald,Scotty_McDonald,"Deeply in love with news & interesting stories. Social Media Producer for @hit105brisbane📱Anchor for Those Two Girls, weekdays 5-6am @hitnetworkaus 📻","Brisbane, Qld",2008-04-27 15:37:01,-27.4697707,153.0251235,0.12570123,0.83875906,0.035539653,-0.09016158
2019-05-16 10:27:23,1128970192107606018,#auspol #Election2019 #BringItHomeForHawkie https://t.co/sG4cHcAWiG,3.0,14.0,18621574.0,💧Aaron Dodd,AaronDodd,"Melbourne-based small business owner. Active Labor Party member. Judo, NMFC. These are my personal views and opinions. Who else would want to claim them?","Melbourne, Australia",2009-01-05 03:10:48,-37.8136276,144.9630576,0.078663096,0.7924658,0.1288711,0.050208002
2019-05-18 03:59:57,1129597468092448768,Some #auspol #australiavotes2019 goodies here! https://t.co/Xmfe8rdNWW,0.0,3.0,3265742353.0,Lucy West,_lucywest,Senior Research Assistant @GAIGriffith - Sessional Academic @Griffith_SGIR - Rule of Law Reform - SEA 🇰🇭 - Scholarship of Learning & Teaching - Kiwi 🥝🐝🇳🇿,"Brisbane 🇦🇺 - Ohope, NZ = 🏡",2015-07-02 04:19:30,-27.4697707,153.0251235,0.00733536,0.5221684,0.4704963,0.46316093
2019-05-18 05:13:28,1129615966701154305,"A democracy falafel, with parsley stolen from the @BNWPS garden. #veggie #democracysausage #ausvotes https://t.co/w1f5sZq8bP",0.0,2.0,74874832.0,Dave Collins,__davecollins__,"Hacks python, raises children, makes bad puns.  Views are my own.","Melbourne, Victoria",2009-09-16 23:45:28,-37.8136276,144.9630576,0.45772237,0.5009315,0.04134614,-0.41637623
2019-05-18 13:45:02,1129744706450149376,"Chloe looks like she’d rather be walking through the streets of Riyadh in a mini skirt that on stage with Bill. 

#AustraliaDecides https://t.co/tKhcJVsu2z",8.0,74.0,439069615.0,Caroline Di Russo,CaroDiRusso,"Commercial litigator, gym rat, traveller, and hedonist.","Perth, Australia",2011-12-17 10:03:30,-31.9505269,115.8604572,0.688148,0.29492867,0.016923325,-0.6712247
2019-05-19 11:07:59,1130067573368692736,"As at 8.41pm AEST:
76.11% votes counted.
Labor 63 

Liberals 39
Liberal Nat 23
National 10

Liberal Party won 39 seats in its own right. 39 seats. 
Labor won 63 seats on its own.

#auspol",65.0,87.0,8.708717539830006e+17,Kerry Jaggers,kezincanberra,#IVotedLabor2019. ALP Fed Min staffer back in the day. IT career. Trump watcher. Vegetarian. Mother. Still trying to figure out the plot...,"Canberra, Australia",2017-06-03 05:16:20,-35.2809368,149.1300092,0.028066073,0.88776904,0.08416486,0.056098785
2019-05-17 22:05:12,1129508189056032769,"Like Bob Hawke, Bill Shorten @AustralianLabor believes in fairness and opportunity for all. He has Australia at his heart, and is driven by a loyal and brilliant team. It’s time to make the change, Vote Labor https://t.co/ANESbOQIFj",0.0,1.0,2278630692.0,Carol Cooper,carolridinghigh,"Carol Cooper, independent curator, historian, loves art, objects, discovering history, riding horses and bicycles - views are my own","Canberra, Australia",2014-01-06 06:10:15,-35.2809368,149.1300092,0.0066295383,0.09305537,0.90031505,0.8936855
2019-05-18 09:00:11,1129673021587828737,Swings to the National Party. Wheeeeeeeeee! #ausvotes,0.0,0.0,47008273.0,The Politics Opinion Haver,glengyron,#teamSoros I earn $1000USD for every left wing tweet I send.,North Sydney,2009-06-14 01:50:14,-33.83965,151.20541,0.025541907,0.6940206,0.28043747,0.25489557
2019-05-18 13:39:18,1129743262904922112,"#australiadecides @billshorten  @ScottMorrisonMP @SkyNewsAust @David_Speers @MathiasCormann @SkyNewsRicho #credlin ""Friends...friends...friends...friends..."" Bill should have made some notes...",0.0,2.0,7.271028118806118e+17,MMKreasionMM,BlknWhtKat,"'No man ever steps in the same river twice, for it's not the same river and he's not the same man'-Heraclitus(lived around 500 BC in Ephesus, modern-day Turkey)",Western Australia,2016-05-02 11:49:54,-27.6728168,121.6283098,0.18073241,0.7790447,0.040222928,-0.14050949
2019-05-16 03:09:29,1128859990209380352,"@northway_debbie This infuriates me.  While mouthing platitudes about helping first home owners  the truth is that LNP doesn't want cheaper houses because out will mean they lose money.  We are getting what RC said we needed, lower house prices &amp; LNP now actively undermining it. #auspol",0.0,0.0,498739936.0,💧Katrina Brown,kittybro70,"Human rights, family, music, reading, history, movies, women's rights. Views (usually rather muddled) my own. Retweeting doesn't necessarily imply agreement.",Australia,2012-02-21 11:12:41,-25.274398,133.775136,0.88416225,0.10811729,0.00772045,-0.8764418
2019-05-18 00:20:24,1129542215410233349,@TheNDM I am choosing polling station purely on basis of #democracysausage availability. #ausvotes,0.0,1.0,136946555.0,Glynis Traill-Nash,GlynisTN,"Fashion editor of The Australian, singer of jazz, lover of film, collector of vintage YSL, among other things... 
CD GT Nash After Blue available at iTunes",Sydney,2010-04-25 10:18:47,-33.8688197,151.2092955,0.12707438,0.7872501,0.08567549,-0.041398883
2019-05-13 12:40:32,1127916537787047936,#Newspoll VIC Federal 2 Party Preferred: L/NP 46 (-2.2 since election) ALP 54 (+2.2) #auspol,200.0,391.0,56077211.0,GhostWhoVotes,GhostWhoVotes,An Australian political observer.,Australia,2009-07-12 11:56:15,-25.274398,133.775136,0.021541031,0.9208657,0.057593245,0.036052212
2019-05-18 10:04:16,1129689150381182976,"Penny Wong - ""I think Queensland's tough for us... its been tough in Queensland for a fair while for Labor federally, certainly really since 07"" 

#auspol #ausvotes @politicsabc",1.0,9.0,288708450.0,Brihony Speed,brihonyspeed,Supervising producer @abcnews Parliament House bureau. Former political producer for @abc730.,"Parliament House, Canberra",2011-04-27 10:00:15,-35.3082237,149.1243923,0.35443002,0.6109941,0.034575928,-0.31985408
2019-05-19 05:30:50,1129982727342608384,"What is Australian Liberalism About ? p1

Australian Liberalism is an ideology that promotes the idea that the individual should be free to conduct their life free from government interference and that businesses should operate with less or no regulation to prosper #auspol",0.0,1.0,222686829.0,Michael A Crosby,michaelcrosby87,"I am a Leftist Progressive who firmly believes that conservatism should be erased from politics , I am against ALL AUSTERITY  , Wrestling Fanatic , Apple FanBoy","Brisbane City, Brisbane",2010-12-04 04:06:51,-27.4757456,153.0300037,0.032570925,0.7629648,0.20446429,0.17189336
2019-05-16 05:37:02,1128897121745117184,https://t.co/CrfOSu56BI thankyou #algore,0.0,0.0,78271678.0,TweetOzGal,tweetozgal,"mother of #billiejean my westipoo pup Travel fanatic, photography L.U.V Madonna since 1982 Hate Bigots & Racists the LNP and toxic Vile Trump #resist #Australia",Perth Australia,2009-09-29 10:26:04,-31.9505269,115.8604572,0.006549055,0.11361398,0.87983704,0.873288
2019-05-11 04:12:23,1127063879480004608,"Finally Paul Barry is happy, after all his complaining. The self interest in ABC is corrupting journalism. #auspol #AusVotes2019 https://t.co/ym4QiizgTf",0.0,2.0,277425776.0,DelCon Days,telesynth_hot,Twitter is a swamp of NPCs because Socialism only wins by lies and dirty tricks. 🇦🇺,Melbourne Australia,2011-04-05 10:31:17,-37.8136276,144.9630576,0.5342423,0.33708543,0.12867227,-0.40557
2019-05-16 09:47:20,1128960112477974533,@rainey_knight #VoteForChange #auspol National Press Club #AusVotes2019 #ausvotes #ausvotes19 #ABC730 https://t.co/hGf5XgohH1,0.0,2.0,229823662.0,💧 Jack Bollocks 💧,jackbollocks,Australian union member and supporter. Join one today! Please don't retweet Murdoch Media (Newscorp) linked tweets.,NSW,2010-12-23 12:30:34,-31.2532183,146.921099,0.015829317,0.8770137,0.107156955,0.09132764
2019-05-15 12:17:44,1128635574368313344,Theresa May promises to bring her Brexit deal back to Parliament at the start of June even as talks with Labour haven’t yielded an agreement https://t.co/M3W9TfP9aG,1.0,0.0,606571099.0,Bloomberg Australia,BloombergAU,The official Twitter account for Bloomberg @business in Australia. Follow for the latest in business and politics.,Sydney,2012-06-12 19:22:45,-33.8688197,151.2092955,0.067161925,0.8435075,0.08933059,0.022168666
2019-05-20 02:47:28,1130304001201692672,Morrison on track to secure a majority in Australia election -- https://t.co/cX8fgGiFee,0.0,0.0,486998087.0,Jason Scott,JasonVScott,Bloomberg's Canberra-based Australia government reporter. Pseudo-muso and Dons desperado. All opinions my own.,Canberra,2012-02-08 22:09:16,-35.2809368,149.1300092,0.0074508726,0.68427,0.30827907,0.3008282
2019-05-18 07:25:22,1129649160540450816,"One Nation not letting media or outsiders know where their HQ is for tonight.
No ones sighted Hanson all day.
#australiavotes2019 #AusPol",0.0,1.0,9.339508843120026e+17,Secret Me,anniethenigma,"My public anon vent. Pre internet Media Buyer. Film & TV office pleb. Born on Yorta Yorta lands, now lives on Wurundjeri land.","West Melbourne, Victoria, A",2017-11-24 06:50:17,-37.808,144.927,0.7075026,0.27884737,0.013650026,-0.6938526
2019-05-18 11:47:23,1129715101563441158,"Think I'll watch something a little less dark...like the Madeline McCann doco...
#auspol",0.0,1.0,307082280.0,Steph,stephbuzza,I'm just here to vent my feelings about TV and politics into the universe...,"Melbourne, Victoria",2011-05-29 00:30:21,-37.8136276,144.9630576,0.08478137,0.83926517,0.07595354,-0.008827828
2019-05-19 02:08:40,1129931846630772736,"State Opposition Leader @DebFrecklington has congratulated Prime Minister @ScottMorrisonMP on his win, and taken aim at @AnnastaciaMP following the LNP's election success in Queensland. #auspol #qldpol #7NEWS https://t.co/eFs6XSZsrq",0.0,0.0,612320569.0,7NEWS Mackay,7NewsMackay,"7NEWS Mackay brings you the latest in local news, sport and weather weeknights at 6pm, then 6:30pm on 7TWO. Email: newsmky@seven.com.au #7NEWS","Mackay, Queensland",2012-06-19 06:16:21,-21.1424956,149.1821469,0.0030689556,0.23127198,0.76565903,0.76259005
2019-05-18 12:10:46,1129720984624197632,"While we express our anger and sadness on Twitter, I reflect that the rest of the country doesn’t listen to us and elects these horrible ppl back. So how do we get the message out if Twitter doesn’t help the cause? #auspol",0.0,1.0,256904297.0,💧David Jones,antsyturbo,"retired and unfranked! 27 years in public service. Believes good people do exist. Centre Left leaning in politics. West Coast Eagles, Cronulla Sharks, Brumbies",Mooloolaba,2011-02-24 09:18:40,-26.682,153.118,0.8902786,0.104451574,0.005269878,-0.8850087
2019-05-12 05:03:00,1127439005040005120,"Labor's new election promises to the APS: 

Service-wide employment conditions and above-inflation pay. https://t.co/8l5OBgE0GM 

#ausvotes19 #Election2019 #ausvotes",0.0,1.0,2459282972.0,The Mandarin,TheMandarinAU,"Australia's venue for public sector leaders. Government news, policy analysis. Features, case studies and thought leadership. For smarter public administration.",Australia,2014-04-23 06:15:28,-25.274398,133.775136,0.02211957,0.7791047,0.19877568,0.17665611
2019-05-18 15:21:39,1129769022080323585,Disappointed? Me too. Make sure you get out &amp; do something #kind for someone in need. Don't worship  #Jacinda emulate her! Your efforts toward democracy &amp; equality don't start &amp; end on election day ☺ #auspol,0.0,1.0,9.10815968917463e+17,KidofHarith,Kid_of_Harith,"Dark-Folk songs about fear, family, and fragility","Canberra, Australian Capital T",2017-09-21 10:40:23,-35.2809368,149.1300092,0.28918526,0.41368017,0.29713452,0.007949263
2019-05-17 06:30:28,1129272957753147393,"Fact: Deficits do not always mean weak economic growth, Labour has consistently outranked Liberals by far. #Auspol",0.0,0.0,2768265210.0,th3s0ap,th3s0ap,"Software Engineer, Consultant, Libertarian and athiest.",Australia,2014-08-25 23:02:54,-25.274398,133.775136,0.049176082,0.50228643,0.44853753,0.39936143
2019-05-14 23:04:30,1128435950206324736,"lol ... please god, yes!! #auspol https://t.co/ekhzxa6Kfr",0.0,0.0,2302790198.0,💧Marie Francis,marie_afrancis,"Luv my hometown, AFL, mighty Kangas, Melbourne Storm, the beach, architecting (sometimes), cafes/coffee & laughing with friends ... not always in that order :)",Melbourne,2014-01-21 09:20:12,-37.8136276,144.9630576,0.022147903,0.1110746,0.8667774,0.8446295
2019-05-11 23:51:18,1127360562906537984,What are pre-polled votes counted? @InsidersABC #insiders #AusVotes,0.0,0.0,4851820997.0,Leighroy,sailorleighroy,"Independent wellness blogger / columnist for nobody in particular. if you can’t twerk it, jerk it🏳️‍🌈 Ig: @leighroythompson thoughts are my own","Brisbane, Queensland",2016-01-27 01:23:22,-27.4697707,153.0251235,0.03049866,0.94552606,0.023975274,-0.0065233856
2019-05-13 05:04:54,1127801870670413824,Marginal seats in Sydney have been the campaign focus for @ScottMorrisonMP and @billshortenmp today - as the two major parties scramble to win over voters in key seats. @Fi_Willan #AusPol #AusVotes19 #9News https://t.co/OD6kYMGe3X,0.0,0.0,36255721.0,Nine News Queensland,9NewsQueensland,Queensland's nightly 6.00pm news with @Loftea and @9MelissaDownes. Simulcast on River 94.9FM.,"Brisbane, Australia",2009-04-29 02:14:05,-27.4697707,153.0251235,0.40152055,0.5555336,0.042945813,-0.35857475
2019-05-19 22:18:52,1130236406956154880,"doesn't just have a responsibility to the Poor &amp; Everyday #Auspol-ians who need it, @AustralianLabor has a responsibility, to the #World, to fight @rupertmurdoch &amp; his empire, &amp; take them down. Labor also appears to've been thrust the dual responsibilities of fighting 
#Auspol",0.0,0.0,108577207.0,Ian Carter,venusboy1977,"Guess the age? I love my 2 cats! Why, when, and who. How and what. Answer now or maybe not...:) Quizzicality, the newest name for our reality.","Launceston, Tasmania",2010-01-26 11:14:29,-41.43322149999999,147.1440875,0.5058786,0.4614105,0.03271091,-0.47316772
2019-05-14 22:56:11,1128433857957511168,"So it seems Peter Dutton was all set to join Jon Faine this morning to rebut Paul Keating’s comments - but shirked it at the last minute. As always, Dutton can’t handle fact-based scrutiny.

#ausvotes #auspol #DicksonVotes",18.0,33.0,477491659.0,Peter Cassidy,ozpacman,"Lover of most things, except political spin, online anonymity, and bad coffee. Oxford comma user. Well-versed in the ancient art of straw clutching.",Lost in Melbourne,2012-01-29 07:36:45,-37.7980277,144.9379404,0.7099207,0.27880365,0.0112756835,-0.698645
2019-05-16 00:09:25,1128814675037048832,Which parties have the biggest slice of airtime across radio and TV this election period? @UnitedAusParty aired the most spots with a 35.4% share closely followed by @AustralianLabor - Full analysis here: https://t.co/WuaOCFksjb #auspol #AusVotes2019 https://t.co/YZOLENBX48,0.0,0.0,33449799.0,AirCheck Australia,RCS_AirCheck,"The leader in broadcast monitoring of songs and commercials.
https://t.co/UfoCdnSBXM","Sydney, Australia",2009-04-20 06:54:07,-33.8688197,151.2092955,0.008769144,0.81530803,0.17592283,0.16715369
2019-05-17 21:06:01,1129493294415638528,"A must read article:
John Lord’s Election Diary No. 16: Final thoughts but first let’s talk about Bob #Auspol #AusVotes2019 Election2019 #Vote1Labor #VoteLibsLast https://t.co/t7njLg3pbS via @AusIndiMedia",0.0,0.0,27608915.0,💧Pilot_McB - FREE @JohnWren1950,Pilot_McBride,"Proud retired CFMEU member, Granddad, angry pensioner. Fed up with these FASCIST Liberals! Don't like it? Don't bother me!! Blocked by @ScottMorrisonMP","NSW, Australia",2009-03-30 09:12:18,-31.2532183,146.921099,0.0067956643,0.51066476,0.48253965,0.47574398
2019-05-18 15:05:41,1129765003433795584,@macsween_prue And you are the winner of the biggest racist! Congratulations! #auspol #ausvotes19 Go have a drink with your mate @TonyAbbottMHR he may need a nice white shoulder to cry on tonight!,0.0,0.0,8.27800041066623e+17,Migrant Nation Party,MigrantPartyAu,"We are the party of inclusion, fairness and justice for Australians. We represent the majority of Australians tired of xenophobic and regressive politics.",Australia,2017-02-04 08:44:44,-25.274398,133.775136,0.845087,0.11362721,0.041285783,-0.8038012
2019-05-14 04:17:52,1128152424907063296,"We want all Australians to be better off, sharing in higher living standards, higher wages, stronger jobs growth, and more choices and opportunities. But these cannot be achieved without accelerating economic growth. #auspol Read our release here: https://t.co/oSCehVU9Bb https://t.co/uI8h8nuugo",0.0,2.0,246995244.0,Business Council of Australia,BCAcomau,Australian business leaders working together to develop & promote solutions to the nation's most pressing economic & social policy challenges.  CEO @JAWestacott,Australia,2011-02-03 21:50:49,-25.274398,133.775136,0.02470009,0.32302296,0.652277,0.6275769
2019-05-18 10:36:30,1129697262894895104,@TonyAbbottMHR supports boo @zalisteggall during his concession speech. #LNP classy as usual. #auspol #Australiavotes,0.0,0.0,719106440.0,💧ChachInDarlo,ChachInDarlo,"If you're sexist, racist, ageist or homophobic best you don't follow me cause I'm Tweeting about you. Just sayin'.....opinions my own.",Darlinghurst,2012-07-27 00:50:15,-33.8780176,151.2204441,0.25859898,0.5400355,0.20136553,-0.057233453
2019-05-11 06:03:42,1127091894754861056,'We’ve delivered in spades': Richard Di Natale on the Greens’ role in driving change. The #Media Policy almost gets my vote. It’s a stunner Australia needs wake up #Labor https://t.co/UhwdzdVRsP,0.0,0.0,265206205.0,John Williams,JAW1960,"Speak your truth and create your world the way you want it to be. Father of 4, step Dad of another 3, Grandad of 1 (so far)","Moggill, Queensland",2011-03-13 05:22:47,-27.583333,152.866667,0.004978495,0.04310479,0.9519167,0.9469382
2019-05-20 08:44:11,1130393773614047233,While the election result at the recent election was unpredictable let’s celebrate Australian democracy with people like Fraser Anning getting the boot. thank you Australia. #AUSVote19,0.0,5.0,69571675.0,Ahmed Fahour,afahour,MD & CEO of Latitude Financial Services. Formerly CEO of Australia Post. Chairman of ProPac & Hairhouse. CarltonFC fan,"Melbourne, Victoria",2009-08-28 12:09:04,-37.8136276,144.9630576,0.051742285,0.23960195,0.7086558,0.6569135
2019-05-18 07:35:54,1129651810082250752,7 coverage looking best so far. #auspol,0.0,1.0,1.0535779166996604e+18,Belinda Noonan,BelindaNoonan1,"Mum, Ex local newspaper publisher, media dweller on occasions, talk about figure skating ..., winter sport fan, love the beach, have too many opinions.",Australia,2018-10-20 09:25:24,-25.274398,133.775136,0.0036214401,0.084895104,0.9114834,0.90786195
2019-05-18 05:08:18,1129614668144623616,@JimRHoughton The name #Lieshout says a lot; very well related to #Scummo who shouts and rattles a lot but saying nothing. #auspol #ausvotes,0.0,2.0,466199497.0,hoonchee whitwell,HooncheeW,"retired mum; interested in music, books, arts, movies, gardening; social justice, equality, education, health, fairness, environment",Australia,2012-01-17 04:50:51,-25.274398,133.775136,0.78338194,0.1994438,0.01717422,-0.7662077
2019-05-19 05:36:11,1129984073282142208,"@waltonkate @mrbenjaminlaw In part, it’s a deluded Bettina-belief that the election was a referendum on feminism and that the innocent men of Australia have dodged some kind of pink-tipped bullet.",0.0,2.0,257777005.0,Lauren Rosewarne,LaurenRosewarne,"Academic, writer, commentator and broadcaster on sex, gender, pop culture, media, politics and feminism. Get in touch: lrose@unimelb.edu.au / 0422 484 593.","Melbourne, Australia",2011-02-26 04:15:12,-37.8136276,144.9630576,0.83826363,0.15437928,0.007357097,-0.8309065
2019-05-18 11:11:11,1129705987814805506,"Vote for the bridge.
It stands strong every time.
#auspol #ausvotes #ausvotes19 #australiavotes2019 https://t.co/FYRSSuox6E",0.0,16.0,7.020436288609034e+17,Montague St Bridge,MontagueStBridg,"Vertically challenged - just 3.0m tall!

Allegedly invisible to the naked eye || Not always defended from jerks by @MSB_Paddles & @MontagueGantry...","South Melbourne, Melbourne",2016-02-23 08:13:39,-37.835,144.96,0.011310948,0.20132248,0.78736657,0.77605563
2019-05-19 07:42:55,1130015965280735233,@DaisyCousens Can we force Warringah to secede from NSW? #auspol,0.0,0.0,1.0875028420200612e+18,AHopper68,AHopper68,"Husband, Father and Conservative Proud. Grew up when respect existed. Bring it back!","Sydney, New South Wales",2019-01-22 00:10:57,-33.8688197,151.2092955,0.124554306,0.85787535,0.017570358,-0.106983945
2019-05-20 01:03:36,1130277861842010112,"The ONLY way @AlboMP can be eligible to lead our great @australianlabor party is if he identifies as a female or as person of color.  As a privileged straight white male he is not eligible to run. Sorry Albo, you’re not qualified. 

#auspol",1.0,1.0,2725865306.0,BeachMilk,BeachMilk,"“A good traveler has no fixed plans and is not intent on arriving.""   - Lao Tzu",Australia ,2014-08-12 10:17:09,-25.274398,133.775136,0.81184757,0.17479537,0.013357106,-0.79849046
2019-05-16 20:54:44,1129128070269399040,One more sleep fellow aussies until you can help vote out the slimy parasitic bottom feeder that is @ScottMorrisonMP and his LNP. MAKE YOUR VOICE HEARD AND VOTE COUNT #AusVotes2019 #auspol,0.0,2.0,983904000.0,Danielle Stoyles,DanniStoyles,"Let's bring back humanity and kindness. I love to read, very straightforward and caring. No d**k pics or requests for nudes. #MAGAts will be blocked","Bum Fuck nowhere,  Sydney ",2012-12-02 04:45:39,-33.8688197,151.2092955,0.36727262,0.52131855,0.11140883,-0.2558638
2019-05-11 23:44:27,1127358841035739136,"@mackaysuzie I think this was a big dose of sarcasm on Sam's part, poking fun at the perpetual outrage machine that is the Murdoch press. Nothing more. #ausvotes",0.0,0.0,417797707.0,David B.,Davo_B_56,"Left-leaning retired American expat in Australia - I comment on Australian & US politics & stuff. When I grow up, I want to be a meme.",Brisbane,2011-11-21 11:32:42,-27.4697707,153.0251235,0.24157852,0.61147213,0.14694937,-0.09462915
2019-05-16 08:59:27,1128948060908744704,"Way to stimulate our stagnant economy. Not.
""The Coalition has announced a further $1.5bn in cuts to the public service to pay for its $1.4bn in election promises, a move that could reduce jobs by 3,000.""
#AusVotes19
https://t.co/BZFLvnJnwL",0.0,0.0,3172315615.0,ShanP,shanfromshepp,"Interested in human rights, inclusive ed and environment. We're all in this together.","Melbourne, Victoria",2015-04-25 14:13:11,-37.8136276,144.9630576,0.7059547,0.2760799,0.017965462,-0.68798923
2019-05-18 11:11:07,1129705974099406850,Are you kidding?!! Jennifer Yang (Chisholm ALP) just got asked how she would manage being a parent and a parliamentarian. It's 2019. FFS.  @10NewsFirst #ausvotes,1.0,28.0,256424454.0,Dr Krystal Evans,dr_krystal,Science supporter. Biotech Champion. Bad Feminist. Often heard on Einstein a Go-Go Sundays 11am on 3RRR 102.7FM. All tweets are my own.,"Melbourne, Australia",2011-02-23 09:00:40,-37.8136276,144.9630576,0.8003166,0.17986593,0.019817473,-0.7804991
2019-05-14 05:07:46,1128164979947986950,#warringah #auspol #AusVotes https://t.co/exQkRUcGrw,5.0,2.0,373149557.0,💧 Sur Plus,otiose94,Documentation! Qué?,Canberra,2011-09-14 02:31:09,-35.2809368,149.1300092,0.03724426,0.9234589,0.039296906,0.0020526461
2019-05-19 02:08:49,1129931884706713600,"When boomers inevitably complain about their rising medical costs and the demise of the ABC, just remind them they voted for it. They only have themselves to blame. I'm taking a break from twitter for a while. I might be back. I need to re-charge. Take care friends. #auspol",92.0,558.0,18621574.0,💧Aaron Dodd,AaronDodd,"Melbourne-based small business owner. Active Labor Party member. Judo, NMFC. These are my personal views and opinions. Who else would want to claim them?","Melbourne, Australia",2009-01-05 03:10:48,-37.8136276,144.9630576,0.7360664,0.23773727,0.026196256,-0.70987016
2019-05-16 21:45:41,1129140892021870592,"Note how the issues raised are around jobs, discrimination, prejudice, &amp; the bully pulpit. When you are about to stereotype immigrants by conflating them with what you know about their home countries, consider that WE have the same concerns as YOU #auspol  https://t.co/lVNc9YamzP",0.0,0.0,512709584.0,Nithin Britto,NithinBritto,Youth Services Worker,"Melbourne, Victoria",2012-03-03 02:50:41,-37.8136276,144.9630576,0.6985348,0.28989923,0.01156596,-0.6869688
2019-05-16 19:38:43,1129108939059032064,Popular forever: the intellectual larrikin that was Bob Hawke  Vale #RJLH #Shorten #29821 https://t.co/1d0spIbQsQ https://t.co/Nccr09Aeyy ++  https://t.co/kE1rRXNow9 #auspol #Ausvotes #Hawke,1.0,0.0,373149557.0,💧 Sur Plus,otiose94,Documentation! Qué?,Canberra,2011-09-14 02:31:09,-35.2809368,149.1300092,0.036610533,0.736119,0.22727047,0.19065994
2019-05-18 11:20:14,1129708266840178689,"If Bill Shorten had any pride, dignity and respect for his constituents and all those hard working ALP Volunteers he will tender his resignation as Leader tonight. The truth cannot be denied. He cost Labor the Election. #AusVotes2019 #AusPol",0.0,1.0,1.058584969017086e+18,Karl 🐻#BruinsStanleyCupChamps2019🐻,YokaiLUFC,"Leeds United & Boston Sports Fan since 1992, massive Yokai Watch devotee, Dr Who, Sci-Fi, Reading.","Melbourne, Victoria",2018-11-03 05:01:38,-37.8136276,144.9630576,0.8174335,0.16804756,0.014518906,-0.80291456
2019-05-12 12:36:33,1127553143837941761,"hard but worthwhile talking about politics with those around you to make an informed vote. two things i've found useful: https://t.co/w3Tt3xkvsV

https://t.co/NtNLjTpuei",0.0,1.0,22461733.0,sam lloyd ✧,brothello,designer @ mentally friendly  ⌇   ✐,"sydney, 'straya",2009-03-02 07:06:06,-33.8688197,151.2092955,0.023477893,0.36275694,0.6137651,0.5902872
2019-05-17 07:37:38,1129289860001304577,"#auspol #australia 
#australiavotes #AusVotes
#VoteForChange
#Ausbiz #Immigration #ausecon 
#recession #FinancialCrisis
#environment #sustainability https://t.co/9bYb9DboUC",0.0,0.0,7.447838408754463e+17,Stray🐨,StrayanAlt,Social Conservatism.  Economic Protectionism. #NoMulticultural #NoImmigration society. 👌,Australia,2016-06-20 06:47:59,-25.274398,133.775136,0.060176127,0.876009,0.0638148,0.0036386698
