created_at,id,full_text,retweet_count,favorite_count,user_id,user_name,user_screen_name,user_description,user_location,user_created_at,lat,long,neg,neu,pos,sentiment
2019-05-13 06:32:10,1127823832557834241,"***Female candidates running in the Federal Election 2019***
Seat of Kooyong, VIC
Jana Stewart, @AustralianLabor
Angelina Zubac, Independent
Davina Hinkley, @animaljusticeAU
Watch + share our video https://t.co/Sky9GqNstm
#WFEA #voteforwomen #auspol #vote https://t.co/xzfFCJN0vq",1.0,2.0,2854675522.0,Women for Election,WomenElectionOz,INSPIRE women to consider a career in politics. EQUIP women with the tools to successfully get elected. INFORM women of the benefits of being politically active,Australia,2014-11-01 10:45:55,-25.274398,133.775136,0.01600635,0.90562373,0.07836989,0.062363543
2019-05-19 11:03:53,1130066541209370625,FYI. https://t.co/kuQYSvjp6K https://t.co/ilCpb2l9C9,1.0,0.0,252504525.0,Gay Alcorn,Gay_Alcorn,"Melbourne Editor,  @GuardianAus gay.alcorn@theguardian.com.
I'm on Facebook, too. https://t.co/pyHiX8rXvP","Melbourne, Australia",2011-02-15 10:03:56,-37.8136276,144.9630576,0.11370441,0.76870304,0.11759249,0.003888078
2019-05-15 06:28:20,1128547644412874752,"This Federal election will determine the future of Australia's cruel live sheep export trade. So where do the parties stand?

DOWNLOAD this handy guide 👉https://t.co/sbH70XUzN6

#BanLiveExport #AusVotes https://t.co/IRO232A141",12.0,8.0,73318876.0,Animals Australia,AnimalsAus,Animals Australia works to protect the most vulnerable and abused animals in our society. Join us to help #EndLiveExport & protect ALL animals from cruelty!,Australia,2009-09-11 05:39:15,-25.274398,133.775136,0.38204736,0.5905872,0.027365448,-0.3546819
2019-05-12 05:10:29,1127440887238119424,"‘You’ll get a go’ Unless you’re a student in a public school or TAFE. No funding for 3 year old kinder, no funding certainty for 4 year old kinder, $14 billion cut from public schools &amp; $3 billion cut from TAFE #itstimetogo #ausvotes @FairFundingNow @AEUVictoria #ChangeTheRules https://t.co/bnScqZBtqu",23.0,16.0,15508668.0,Erin Aulich,erinaulich,"Branch Secretary at Australian Education Union Victoria. Teacher, Unionist, Northside, Navy Blues, Pinot Noir.","Melbourne, Australia",2008-07-21 01:50:56,-37.8136276,144.9630576,0.6378527,0.3389834,0.023163883,-0.6146889
2019-05-20 00:00:00,1130261857044877312,"We look forward to working with the new government to ensure #ethical, #historical and #cultural expertise informs their agendas. 8-Point Plan to Humanise the Future. #Humanities #auspol #ausvotes https://t.co/cdCjmwSsYc https://t.co/4V5rQxHOC9",4.0,2.0,2903066796.0,Australian Academy of the Humanities,HumanitiesAU,Official account of the Australian Academy of the Humanities. Tweets by Comms Team. RTs ≠ endorsements. Follow news of Academy Fellows on #AAHFellow,"Canberra, Australia",2014-11-17 23:36:17,-35.2809368,149.1300092,0.010041242,0.26708087,0.72287786,0.7128366
2019-05-18 05:41:11,1129622941946146817,Great feeling at Erskineville Public with @jennyleong! There's still time to Vote Green #auspol https://t.co/quCXsFRJPf,9.0,67.0,236713668.0,Mehreen Faruqi,MehreenFaruqi,"Greens Senator for NSW. Feminist, Engineer, Migrant ✊🏽",Sydney,2011-01-11 06:02:39,-33.8688197,151.2092955,0.0027923405,0.02780759,0.9694001,0.96660775
2019-05-18 10:27:03,1129694882140831744,Watching the election results like #bringithomeWA #Auspol https://t.co/pPNWGgkLIh,1.0,3.0,2421169172.0,Blake Tierney,BlakePeterTiern,These are my own Independent Views | Political Junkie |Former Staffer | General Manager Corporate Affairs & Government Relations,"Sydney, New South Wales",2014-03-31 23:01:21,-33.8688197,151.2092955,0.07462492,0.83612067,0.08925435,0.014629431
2019-05-11 02:27:58,1127037601360179200,"@InsidersABC @latingle Yes, historic perception of #Libs better at 'economic management' but not backed up by evidence, current #Labor policies &amp; costings robust, #Libs #LNP disunited &amp; not capable of managing anything...plus this:

https://t.co/ff712NK4WP

#auspol #AusVotes #AusVotes19 #insiders",3.0,5.0,62189436.0,💧Paul Vittles FMRS FAMI FRSA,vittlesorg,"Learning, engaging, challenging, advocating, facilitating change #Democracy #Justice #Ethics #MentalHealth #SuicidePrevention #EndLoneliness #DigitalLifeSaving",Sydney,2009-08-02 03:48:28,-33.8688197,151.2092955,0.605611,0.3731107,0.021278217,-0.5843328
2019-05-16 13:08:07,1129010640666865668,"@GreenpeaceAP @Ha_Tanya Even in his last days #BobHawke identified the  #climatecrisis as so important to address by next government. I hope @billshortenmp is up for the job, gas expansion and need to #StopAdani are very real concerns #ClimateElection #ausvotes",3.0,10.0,30644410.0,John Englart EAM 🌏💦,takvera,"Citizen Journalist at #Nofibs, #climate blogger @Camoreland, parent, 🚴‍♂️, NTEU, Eureka Australia Medal. NGO #COP21 #COP22 #COP23 observer 🌏💦",Melbourne,2009-04-12 12:44:30,-37.8136276,144.9630576,0.040913668,0.42436454,0.5347218,0.49380812
2019-05-12 02:27:38,1127399907801722880,"He just bragged about the blank cheque the Liberals and Nationals wrote to the Great Barrier Reef foundation. 

Um. #ausvotes #liberallaunch",29.0,70.0,33216799.0,Van Badham,vanbadham,Opinionated in the @guardian & on @ABCTheDrum. Locate me via my wrangler: Jess@jessamygleeson.com. My opponents call me “the red queen”... and I rather like it.,"Melbourne, Victoria",2009-04-19 14:55:09,-37.8136276,144.9630576,0.29620764,0.62519354,0.078598805,-0.21760884
2019-05-14 22:43:33,1128430676867407872,"If #ClivePalmer ends up ‘calling the shots’ for the next 3 years, Australians can lay the blame directly at the feet of #Morrison. He’s the one who did a sleazy deal with the local equivalent of #Trump.
#PalmyArmy
#LibFail
#auspol
 https://t.co/KY10TBkBHw",15.0,17.0,7.6613618626816e+17,💧 Johny Miller,jmil400,"Passionate proponent of public education, health and social justice. If all else fails, immortality can always be assured by spectacular error.","Brisbane, Queensland",2016-08-18 04:54:35,-27.4697707,153.0251235,0.8534006,0.13821691,0.008382558,-0.845018
2019-05-17 01:10:09,1129192345050574848,"A small memorial has started at the Sydney Opera House for Former Prime Minister Bob Hawke. Bill Shorten is expected to arrive soon, but is currently paying his respects to Bob’s wife Blanche @SkyNewsAust #auspol https://t.co/xpteKWe1pQ",18.0,43.0,154419191.0,Annelise Nielsen,annelisenews,Political Reporter @SkyNewsAust,Canberra,2010-06-11 05:22:32,-35.2809368,149.1300092,0.007586026,0.8401516,0.15226237,0.14467634
2019-05-15 04:13:47,1128513782420926464,Australia’s peak forest industry body has backed Labor over the Coalition in a policy scorecard released ahead of Saturday’s vote. #politas #auspol #ausvotes  https://t.co/0UJCbpP3tq,1.0,1.0,1560823554.0,Matt Dennien,mattdennien,"@examineronline reporter, via @4zzzradio. Open DMs. Signal, WhatsApp: +61 437 672 994. matt.dennien@fairfaxmedia.com.au","Launceston, Tasmania",2013-07-01 15:52:28,-41.43322149999999,147.1440875,0.008607102,0.8391614,0.15223148,0.14362438
2019-05-15 11:49:25,1128628449642291200,"Kerri-Anne Kennerley I understand you and your late husband acquired wealth and a portfolio of assets , you are a LNP voter with a hatred of @billshortenmp and @AustralianLabor for helping kids get world class education and everyone getting amazing healthcare #ausvotes #auspol",5.0,13.0,222686829.0,Michael A Crosby,michaelcrosby87,"I am a Leftist Progressive who firmly believes that conservatism should be erased from politics , I am against ALL AUSTERITY  , Wrestling Fanatic , Apple FanBoy","Brisbane City, Brisbane",2010-12-04 04:06:51,-27.4757456,153.0300037,0.37718996,0.5197278,0.10308217,-0.27410778
2019-05-20 05:24:19,1130343475260534784,"With Plibersek not running for the leadership (and almost certainly not Albo's deputy), surely Labor is about to put Clare O'Neil into the deputy's role. How on earth could the ""party of women"" have two white men leading it? #auspol",7.0,24.0,39449503.0,Brett Worthington,BWorthington_,Federal politics for @abcnews. Previously @abcrural and @abclandline. Views clearly my own. I just wish they were funnier. worthington.brett@abc.net.au,"Parliament House, Canberra",2009-05-12 06:38:19,-35.3082237,149.1243923,0.5956737,0.3901689,0.014157338,-0.5815163
2019-05-19 07:42:56,1130015968934055938,Give it up ALP lost #auspol https://t.co/8PgCAOIYYv,2.0,5.0,1466312012.0,NJL YIKES 🚨 NEWS,NJL1980,WWE Fan V8 Supercars Fan Conservative All ALP are Rotten Political correctness Gone Mad. Retweets are just Retweet. a Retweet does not mean I agree or disagree,Australia,2013-05-29 03:41:15,-25.274398,133.775136,0.8159859,0.16755772,0.016456356,-0.79952955
2019-05-13 03:03:05,1127771215848820737,"The Liberals’ inaction on climate change is threatening lives and impacting our economy. If you want real action on climate change, not more chaos – vote Labor. #auspol 

https://t.co/Sih1ajr3UE",6.0,7.0,87395643.0,Matt Thistlethwaite,MThistlethwaite,"Federal Member for Kingsford Smith, surfer, Rabbitohs fan and lover of good books. Authorised by Noah Carroll ALP Canberra.","Sydney, NSW",2009-11-04 08:44:34,-33.8688197,151.2092955,0.8661374,0.123658165,0.010204458,-0.85593295
2019-05-18 11:35:54,1129712208785465344,THANK YOU @barriecassidy for disagreeing with @AntonyGreenABC by saying we can't call the election tonight #ausvotes,12.0,32.0,95340526.0,WTF Australia!!!!,Nettythe1st,What will happen now to our environment? The Murray-Darling? More corruption? Health and education will suffer? 🤦‍♀️ #WTF!!,Australia,2009-12-08 03:17:57,-25.274398,133.775136,0.30429593,0.546391,0.14931305,-0.15498288
2019-05-18 12:17:10,1129722594633158657,"I wanted to believe in the goodness of people.
I wanted to believe that people would put the common good above self interest.
I wanted to believe that people understood climate change and wanted to take action. 
I was wrong. 
I am broken. #auspol",5.0,24.0,594425643.0,WTF Australia,DMacKinnonAU,Retired teacher. Feminist. Unionist. Wants refugees off Nauru & Manus. Doing my small bit to fight climate change. 🐯,"RingwoodN, Victoria, Australia",2012-05-30 06:03:21,-37.8114,145.2306,0.35071364,0.39319736,0.256089,-0.09462464
2019-05-14 05:23:48,1128169016990683137,Political donations matter more in Australia than in most OECD nations: which is why businesses disillusionment with the Liberals is a big problem and Clive Palmer may succeed https://t.co/X1uyLaZVdz  #auspol https://t.co/i6YomeqxXF,1.0,2.0,251206909.0,Jamie Smyth,JamieSmythF,"Australia and Pacific correspondent, Financial Times - https://t.co/Yk5VhRX9SE","Sydney, Australia",2011-02-12 17:20:32,-33.8688197,151.2092955,0.49601847,0.46548152,0.03850005,-0.45751843
2019-05-16 03:31:01,1128865411015909376,Vote for Bananas 🍌 #edchat #auspol #federalelection #AusVotes19 https://t.co/cyvIABINNz,1.0,4.0,106245781.0,Robby el Mexicano,elMexicanoGuy,Educator by day. Over-thinker by night. Self-confessed authority on the use of apostrophes. Part-time sports tragic. Full-time foodie.,"Fortitude Valley, Queensland",2010-01-18 23:32:01,-27.4565,153.0345,0.010747371,0.8457306,0.14352201,0.13277464
2019-05-17 01:09:38,1129192218093244416,"@UnitedAusParty #auspol #ausvotes19 
@CliveFPalmer #Clark https://t.co/ku0E35Xz48",3.0,4.0,1379153400.0,United Australia,UnitedAusParty,"Official Twitter of the United Australia Party. Authorised by Clive Palmer, 240 Queen St Brisbane.","Brisbane, Queensland",2013-04-25 10:41:38,-27.4697707,153.0251235,0.027798435,0.94199765,0.030203829,0.0024053939
2019-05-19 06:39:31,1130000009980567553,"According to John Howard, current disparities of wealth and income are not the result of class conflict successfully won by ruling elites. Attempts by the ALP to close these gaps, however, are evidence of divisive class warfare. #auspol19 #auspol @johnmenadue",5.0,13.0,19219934.0,Scott Burchill,IRanalyst,Dr Scott Burchill is Senior Lecturer in International Relations at Deakin University,Melbourne,2009-01-20 04:33:06,-37.8136276,144.9630576,0.6019971,0.3841199,0.013883044,-0.588114
2019-05-19 07:06:28,1130006792308572160,.@JoshFrydenberg celebrates his victory in #Kooyong by shouting the bar at the Auburn Bowls Club 📸: @daniellebABC #auspol #ausvotes2019 https://t.co/P183qoGKXo,1.0,10.0,16093222.0,ABC Melbourne,abcmelbourne,ABC Radio Melbourne Talkback: 1300 222 774 Listen live: https://t.co/tr0R2IAXz0,"Melbourne, Australia",2008-09-02 05:09:40,-37.8136276,144.9630576,0.0025691192,0.19577453,0.8016563,0.79908717
2019-05-19 00:37:53,1129909002513477632,You know what annoys me? How many pictures I've seen of dicks drawn on ballot papers. From the same idiots now complaining about the election results. People die for their right to participate in a democratic voting process and you're throwing it away for a dick pic #ausvotes,3.0,37.0,556834642.0,Lauren Roberts,LaurenRobertsNT,"NT News health and UFO reporter. Lover of strong coffee, red wine, opinionated folk, storms, and the Oxford Comma. All opinions mine. lauren.roberts@news.com.au","Darwin, Northern Territory",2012-04-18 12:43:15,-12.4634403,130.8456418,0.94634444,0.049003713,0.0046518263,-0.9416926
2019-05-14 09:08:12,1128225489238147073,Clear message by #Kooyong Underground &amp; local community to ⁦@DanielAndrewsMP⁩ &amp; #Labor - no #Skyrail - want rail UNDER road at #ToorakRd level crossing. #springst #auspol ⁦@Katie4Higgins⁩ fighting for community! Where’s ⁦@jasonballau⁩  ⁦@VictorianGreens⁩ https://t.co/Ff7OqmdxW6,5.0,10.0,1371960793.0,David Davis,DavidDavisMLC,Member for Southern Metropolitan Region,"Melbourne, Victoria",2013-04-22 11:50:33,-37.8136276,144.9630576,0.15696393,0.75346416,0.08957195,-0.06739198
2019-05-13 03:24:00,1127776478765228032,"A range of #UQ experts are available to discuss various aspects of the Federal #election campaign. #auspol 

https://t.co/kc7joV3dOl @HASSUQ @UQ_Business @UQLaw @EconomicsUQ https://t.co/E4XzMX55TR",2.0,1.0,17383073.0,UQ News,UQ_News,"News, events, discoveries and student life at The University of Queensland. Monitored by #UQ media during business hours.
CRICOS Code 00025B",Brisbane,2008-11-14 07:01:18,-27.4697707,153.0251235,0.010802586,0.8946213,0.09457612,0.08377354
2019-05-16 07:06:03,1128919525972369408,Ladbrokes have just released betting prices for all electorates.  They have Ali France at $1.60 and Peter Dutton at 2.20 in Dickson.  They say most betting interest in Aust on this electorate.  Hope this wonderful lady can do it. #auspol,21.0,65.0,1.0821925802033398e+18,Tony Koch,TonyKoc69285191,Former News Ltd journalist for 32 years.  Winner Walkley Award 5 times.  2018 inducted Australian Media Hall of Fame. Check website https://t.co/zYoMff10jz,"Brisbane, Queensland",2019-01-07 08:29:52,-27.4697707,153.0251235,0.0054379194,0.16450407,0.83005804,0.8246201
2019-05-16 03:13:28,1128860993168109569,It’s almost as if what we were told would work...hasn’t. #auspol #ausvotes #ItsTime https://t.co/ALcUBNrV7K,1.0,0.0,29359951.0,Ms T,AussieTrudes,"Feminazi, snowflake ❄️, living on the land of the Paredareme people. #metoo",Australia,2009-04-07 02:39:53,-25.274398,133.775136,0.75540656,0.22749873,0.017094752,-0.7383118
2019-05-18 00:10:31,1129539726589874176,Don’t ruin your Election Day by going to a polling place with no #democracysausage - visit https://t.co/A3CFq4XEGO to find out where there’re at #ausvotes,1.0,4.0,38672892.0,Tania,tanni_4,"Aunty, bit of a goose, Chelsea FC, four legged friends, giggler, marketer, photobomber, podcaster, traveller. Choose kind.","Sydney, Australia",2009-05-08 14:14:44,-33.8688197,151.2092955,0.7419424,0.2371094,0.020948201,-0.72099423
2019-05-12 23:30:00,1127717590745243648,".@YACVic's @VegemiteFanatic says ""there's one question that should be on every candidate's mind: what issues are on the minds of young people?"" We reckon that's a darn good point #SnagMyVote #auspol @terrimbutler 

https://t.co/EeLuc4HQbd",3.0,5.0,22448220.0,FYA,fya_org,The Foundation for Young Australians. Backing the next generation of young people who are going to rethink the world. https://t.co/HNMW3kVRRy,Australia,2009-03-02 04:00:54,-25.274398,133.775136,0.0202644,0.26607963,0.713656,0.6933916
2019-05-12 06:38:02,1127462921137606656,#PromiseOfAustralia #ThanksScoMo #ausvotes https://t.co/3yo8Jx6qr4,2.0,7.0,164932283.0,𝑹𝒐𝒃𝒊𝒏 𝑻𝒆𝒏𝒏𝒂𝒏𝒕-𝑾𝒐𝒐𝒅,rtennantwood,"Journalist at Braidwood Times and freelance writer; former lecturer in political science. Yurt-dwelling, food-growing, cat-loving, hippie chick.","Braidwood, New South Wales",2010-07-10 03:48:27,-35.4348268,149.8028582,0.0085801,0.16399422,0.8274257,0.8188456
2019-05-17 05:18:50,1129254930999652352,"It's official, Israel Folau has been sacked just for publicly sharing a Christian belief held by millions of Australians. 

#standwithizzy #religiousfeedom #auspol #ausvotes19 

https://t.co/a4rLTJNLnl",66.0,114.0,51402293.0,ACL,ACLobby,"We're a grassroots movement of over 150,000 Australians advocating for a more just and compassionate society. This is our official account.",Australia,2009-06-27 10:13:06,-25.274398,133.775136,0.75722176,0.23190589,0.010872344,-0.7463494
2019-05-12 22:10:21,1127697546367815681,"@JoshFrydenberg @SabraLane @SabraLane Can we have a look at the modelling if you've done any?
@JoshFrydenberg What we've seen is this program rolled out in New Zealand to great effect.
#housing
#ausvotes #auspol",1.0,2.0,1943578718.0,Claudia Long,ClaudiaLongsays,"AM political producer, via @abcfactcheck @RNDrive // DMs open https://t.co/WcPj7hatDm","Parliament House, Canberra",2013-10-07 09:32:45,-35.3082237,149.1243923,0.015754726,0.8607676,0.12347768,0.10772295
2019-05-20 01:26:09,1130283538379493376,"The Coalition’s victory will boost the economy as tax cuts start to drive spending, say economists. #auspol #AusVotes2019 #Electionsresults2019 https://t.co/OnKqfE4I1i",5.0,17.0,9609632.0,The Australian,australian,News from The Australian newspaper and The Australian Online.,"Sydney, Australia",2007-10-22 23:57:33,-33.8688197,151.2092955,0.0048607453,0.17835552,0.8167838,0.811923
2019-05-18 09:09:33,1129675380850274304,"Thank goodness for that.
No more terrible #clivepalmer political ads...
#ElectionDay #australiavotes2019 #australiavotes #auspol #AustraliaDecides",1.0,9.0,1932821688.0,Jamie Harvey,Sirjamieharvey,"'Hilarious 🌟🌟🌟🌟🌟' Writer of things▪Teacher▪Flâneur▪Meme Fancier▪Self Reviewer▪@strikersbbl @strikerswbbl▪Formerly BBC, ITV & Channel 4 ▪","Adelaide, South Australia",2013-10-04 03:04:24,-34.9284989,138.6007456,0.51116794,0.29962233,0.18920976,-0.32195818
2019-05-18 14:11:29,1129751363024502786,"My voting history so far:
1. Liberal government win
2. Postal vote deciding if I was a human being or not
3. Liberal government win

#ausvotes",3.0,15.0,752770706.0,Emily Mead,emilyjmead,"21-year-old Aussie YA writer, PR student and amateur French learner. Bookstagram: https://t.co/cE0S4SmwJP",Sydney,2012-08-12 08:57:48,-33.8688197,151.2092955,0.10886824,0.8017348,0.089396976,-0.019471265
2019-05-13 04:12:03,1127788570817830912,More #ausvotes @AustralianLabor candidates in #Victoria who have signed the NTEU's Defender of Tertiary Education pledge. See them all at https://t.co/xdZQqfzVxJ #changetherules  #willsvotes #indivotes @SenRaffCiccone @PeterKhalilMP @EricKerrforIndi @JessWalshVic https://t.co/EBeFR2XyKQ,5.0,4.0,177751401.0,NTEU National Office,NTEUNational,"The union for higher education staff across Australia. Retweets =/= endorsements. Authorised by M.McGowan, Melbourne.","Melbourne, Australia",2010-08-12 23:57:50,-37.8136276,144.9630576,0.004270846,0.6936831,0.30204606,0.2977752
2019-05-12 02:55:01,1127406797734572033,"Morrison says he's in full command of the show, but there's a far bigger force at play

(Indeed. ⁦@ScottMorrisonMP⁩ asserting that he is “in command” is like the monkey🐒 asserting that it is in charge of the organ grinder!🙄🤥 #auspol #Election2019) https://t.co/ZpwmlHS8AA",38.0,73.0,519388948.0,💧Andrew Laird,ReclaimAnglesea,Barrister. Understands & respects the scientific method. Very concerned about the trajectory humanity is currently on. Neoliberalism’s a big part of the problem,Victoria Australia,2012-03-09 10:58:34,-37.4713077,144.7851531,0.32587638,0.61338603,0.060737543,-0.26513883
2019-05-15 21:56:45,1128781289585168384,"Tweeps - promise me you won't vote for Clive Palmer or UAP or United Australia or anything like that.

Please follow the tickets of whichever major party you prefer in the Senate. Do not  vote for fringe parties whose cute names often disguise what they really are about https://t.co/tACfJtOzsr",1.0,5.0,1031888941.0,💧Wazza,WazzaH46,"Love footy, golf, running. Footy: BrisLions member. Golf: wannabe pro. Running: lazy. Small share in a 🐎. Politically I can see what's happening to Aust 😡",Location: Melbourne Australia,2012-12-24 03:57:51,-37.8136276,144.9630576,0.43593824,0.5205851,0.043476608,-0.39246163
2019-05-15 09:45:29,1128597260206366720,Coalition partners 'at war' three days before the election. This must be the most disastrous govt campaign in history #auspol Jim Molan’s Senate campaign accused of ‘breaking the Coalition agreement’ https://t.co/SUIwE9s58y,2.0,1.0,7.885603286405038e+17,Jenny Hocking,palaceletters,Help us reclaim our history! Release the palace letters. Visit our Chuffed site to support the campaign.,"Melbourne, Victoria",2016-10-19 02:00:07,-37.8136276,144.9630576,0.89543855,0.09865072,0.0059107505,-0.8895278
2019-05-12 23:49:05,1127722392917176320,It really annoys me to get the betting odds for candidates at the end of a story about the election. Who TF cares? Makes me want to dismiss the whole piece as just a sneaky add for a betting agency. #auspol #ausvotes,2.0,7.0,31669146.0,Maralyn Parker💧,MaralynParker,"Writer, devoted supporter of public schools, editor of the AARE blog. I have an opinion on most things educational.","Sydney, Australia",2009-04-16 06:13:33,-33.8688197,151.2092955,0.9170974,0.07715001,0.0057525993,-0.91134477
2019-05-16 03:38:48,1128867369340874753,"Wake up, Australia. Even corporations are calling for action on climate change. – The Washington Post #Auspol #AusVotes2019 #ClimateElection #StopAdani Demand #ClimateAction https://t.co/UtPJ2mwy0u",3.0,4.0,172081908.0,John Pratt,Jackthelad1947,Live simply so others can simply live. Climate change is a global emergency. Carbon pollution kills. Polluters should pay. Refugees need our support.,"Cairns, Queensland",2010-07-28 21:38:18,-16.9185514,145.7780548,0.28347534,0.6457732,0.07075148,-0.21272385
2019-05-16 04:26:35,1128879394309591041,Gough Whitlam said “It’s Time” - Bill Shorten says “Vote for Change” @9NewsAUS #auspol #auspol19 https://t.co/vqA8yyuQ4w,6.0,15.0,168491473.0,Jonathan Kearsley,jekearsley,Political reporter for Nine News in Canberra- @9newsaus . Opinions expressed here are mine and do not necessarily reflect those of my employer.,"Canberra, Australian Capital Territory",2010-07-19 13:41:54,-35.2809368,149.1300092,0.02070323,0.8715953,0.10770143,0.086998194
2019-05-10 22:38:29,1126979850403606528,This compares to almost 1.1m prepolled at the same stage of the 2016 federal election #ausvotes #auspol,27.0,31.0,589821720.0,AEC,AusElectoralCom,"16m+ enrolled Australians, 80k polling officials, 8k polling places, 50m+ ballot papers, 100k+ pencils #ausvotes #democracy 🇦🇺",Australia,2012-05-25 06:12:35,-25.274398,133.775136,0.13631172,0.8247529,0.038935367,-0.09737636
2019-05-19 13:17:12,1130100091308597248,"No need to assume, it's obvious and evident!
an old couple who voted for Dutton. They're on the pension &amp;amp; they rent. They said they had no choice, they're barely managing now &amp;amp; can't afford a retiree tax &amp;amp; a 20% rent rise.. 
#auspol https://t.co/bS9tIIcCOH",1.0,3.0,1582421798.0,💧 Gys Norme Ali France 4 Dickson,SkepticSA,"For Secular Humanism, Social Justice & Freedom of expression. There is no debate within science whether AGW or not. The debate is outside of science.
♿ advocate",Perth,2013-07-10 06:52:47,-31.9505269,115.8604572,0.62172794,0.34780037,0.030471627,-0.5912563
2019-05-14 21:30:45,1128412356260847616,Exclusive: Hawke backs Shorten as 'consensus' leader in new open letter #auspol  | @CroweDM https://t.co/iODW701OuY,15.0,31.0,16675569.0,The Sydney Morning Herald,smh,Australia's leading news source. Independent. Always.,"Sydney, Australia",2008-10-09 23:05:36,-33.8688197,151.2092955,0.0066534244,0.8414207,0.1519258,0.14527237
2019-05-18 07:38:43,1129652521679577095,"not long ago, I cast my ballot in the seat of #Macnamara 🗳

good luck Josh Burns 👍🏻(@josh4macnamara)

after 6yrs of Coalition cuts, neglect, chaos.. it’s time for a change

we need a Shorten Labor Govt

always a pleasure putting Liberal Party LAST 

#AusVotes19 #AusVotes #AusPol https://t.co/mud5iB5NwA",3.0,11.0,310872365.0,Mark ✊🏻,WorldOfMarkyD,"love music 🎧 informed politics aficionado🗳 ”BE WHO YOU ARE & SAY WHAT YOU FEEL..those who mind DON’T MATTER, those who matter DON’T MIND” 👉🏻views my own👈🏻","Melbourne, AUSTRALIA ✌🏻",2011-06-04 14:08:21,-37.8136276,144.9630576,0.029426081,0.3884812,0.5820927,0.5526666
2019-05-19 02:50:30,1129942377064349696,I'm rather impressed that the Greens look like they've held on to all six of their Senate seats. I was actually worried it was going to be a total wipeout for the party. #ausvotes,2.0,23.0,41090406.0,Simon Copland,SimonCopland,"PhD candidate @ANU_SOCY. Writer. Podcaster @QueersPodcast, editor at Green Agenda. Gym goer and rugby union and Bowie fanatic.",Canberra,2009-05-19 10:21:42,-35.2809368,149.1300092,0.036814682,0.15297428,0.810211,0.7733963
2019-05-18 10:56:16,1129702236790042624,Feel like we have taken a step 10 years or so backwards tonight. #AUSVote19 #ausvotes #politics,1.0,5.0,19319347.0,Mark Pakula,Pakula,"Sydney based media creator, event strategist and technology whisperer. Now working for Microsoft. Opinions are my own, not those of my employer.","Sydney, Australia",2009-01-22 01:30:52,-33.8688197,151.2092955,0.8707274,0.12156832,0.0077042324,-0.86302316
2019-05-18 02:05:42,1129568714850832384,"Dont allow the flippant bible bashing #ScottMorrison and his invisible sky god cult, control the nation for the next 3 years!!!! 
#auspol #ausvotes",6.0,14.0,333895387.0,💧PoliticsAustralia,AustraliaVote,"#Australia's sadistic Pentecostal PM @ScottMorrisonMP, was accused by #UN of being an international criminal & #Refugee torturer. #StopAdani, Ban #DirtyCoal",Sydney Brisbane,2011-07-12 07:44:34,-27.4656064,153.0298408,0.90689784,0.08266159,0.010440619,-0.8964572
2019-05-17 02:20:06,1129209948448133120,"Thank you to CAHA supporters Pam &amp; Asha @anmf_federal who presented the Open Letter to Independent candidate for #Flinders, @juliabanksmp. Thanks also to Julia who committed to effective #climateaction! 

This is the #ClimateElection! #ausvotes19 #auspol https://t.co/JYiY0ejqqy",5.0,7.0,288540422.0,CAHA Inc,healthy_climate,The Climate and Health Alliance is a coalition of health care stakeholders who work together for climate action to protect people's health from climate change.,Australia,2011-04-27 01:26:51,-25.274398,133.775136,0.0032686891,0.044838272,0.95189303,0.9486243
2019-05-16 03:04:22,1128858702700662784,"@ScottMorrisonMP The Bill i cant afford goes up and and up becouse they are fines and i live 234 dollars a week below poverty line 
you lot hate poor ple 
and crimlise us your the bill i cant afford #auspol",1.0,16.0,246462977.0,💧 duncan storrar,indica2007,I Asked a question On #qanda and Now I`m over being nice so middle class can cope with the trauma of the damage they do,"Geelong, Victoria",2011-02-02 20:51:35,-38.1499181,144.3617186,0.9391927,0.054602545,0.0062047835,-0.9329879
2019-05-12 01:12:43,1127381052966572032,"Busy week ahead for .@billshortenmp 
He’ll deliver a breakfast speech in WA on Weds. Thursday will be a major speech in Blacktown at same venue where Gough delivered the “It’s Time” speech. But today it’s a rally on his home turf of Moonee Ponds
#AUSVote2019 #auspol @SkyNewsAust https://t.co/Nzr3vPtRDe",5.0,14.0,154419191.0,Annelise Nielsen,annelisenews,Political Reporter @SkyNewsAust,Canberra,2010-06-11 05:22:32,-35.2809368,149.1300092,0.013899343,0.82755476,0.15854594,0.1446466
2019-05-16 10:02:15,1128963866195398656,"RIP Bob Hawke - a great leader, first the trade union movement then as our PM

On Saturday let’s bring it home for Bob #AusVotes19 #auspol https://t.co/tfODOiTMQI",26.0,89.0,133599328.0,Senator Sue Lines,linessue,"WA Labor, Deputy President of the Senate, Feminist https://t.co/NSVBnHo9kq https://t.co/BruWDHprlC Authorised S Lines ALP 51 Ord St West Perth",Perth,2010-04-16 05:30:45,-31.9505269,115.8604572,0.07140726,0.27467284,0.6539198,0.58251256
